store_number,store_name,city,county,category_name,year,month,num_transactions,total_bottles,total_sales,total_volume_liters,avg_bottle_price
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,2,37,58,1694.0,64.4,29.07
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,2,10,23,336.34,30.67,12.68
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,2,8,24,806.36,30.07,39.53
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,2,25,75,1162.93,101.54,13.72
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,2,5,9,313.46,8.9,33.78
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,2,123,219,2886.73,122.91,15.47
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,2,15,41,1169.73,56.23,24.54
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,3,49,100,2773.9,53.0,29.84
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,3,125,216,3311.51,108.1,15.61
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,3,3,9,344.82,15.75,42.09
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,3,8,18,748.38,28.86,35.73
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,3,9,20,575.14,32.95,22.91
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,3,25,42,959.89,63.95,24.12
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,3,45,99,1646.84,52.12,17.97
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,3,11,19,344.37,13.85,20.1
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,3,7,13,463.08,20.09,38.38
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,3,18,51,1509.48,50.55,23.31
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,3,4,7,359.42,8.69,39.62
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,3,21,49,2252.99,48.86,42.38
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,3,16,30,1376.58,40.39,38.73
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,4,41,72,3125.8,65.82,43.21
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,4,37,87,2332.29,89.05,24.28
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,4,12,20,513.78,25.94,24.38
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,4,12,39,544.31,54.88,12.46
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,4,48,126,1385.93,114.01,12.29
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,4,10,21,898.7,28.25,34.13
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,4,25,64,2895.55,89.92,40.86
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,4,10,20,429.3,24.93,19.29
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,4,18,36,1003.7,28.11,28.29
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,4,88,168,1730.1,128.36,8.99
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,4,5,11,482.32,17.21,33.55
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,4,36,54,2229.39,33.27,43.57
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,4,45,82,1367.67,46.24,19.24
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,5,78,134,5133.85,183.95,37.05
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,5,40,114,4472.99,171.01,31.61
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,5,5,10,448.57,12.86,36.15
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,5,7,19,611.27,31.36,32.48
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,5,12,25,898.69,43.28,41.08
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,5,44,73,2123.55,78.83,32.17
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,5,40,121,2471.75,121.96,21.3
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,5,12,39,380.15,23.07,8.28
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,5,11,38,1075.29,61.71,25.26
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,5,43,90,1844.43,60.78,22.19
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,5,5,16,395.53,18.22,22.62
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,5,37,83,3775.12,131.14,39.37
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,5,34,83,1820.4,92.64,23.19
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,6,40,65,3388.53,92.86,41.27
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,6,128,193,4391.33,241.43,19.67
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,6,18,28,666.81,38.7,26.13
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,6,11,31,858.79,35.33,25.36
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,6,27,46,999.03,75.78,23.66
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,6,36,54,1363.48,75.14,29.95
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,6,55,99,4008.57,171.13,35.2
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,6,18,27,746.36,25.32,23.01
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,6,10,29,732.51,31.05,25.49
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,6,19,60,1841.96,74.47,33.75
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,6,35,57,569.02,48.23,9.33
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,6,19,51,2300.34,62.08,36.69
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,6,15,32,1283.0,53.97,34.04
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,7,137,203,4467.44,252.17,20.34
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,7,82,161,3971.36,179.09,26.95
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,7,25,78,847.83,89.52,12.83
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,7,8,13,505.8,6.75,35.86
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,7,16,38,1589.88,50.21,38.65
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,7,24,50,1989.61,71.43,42.27
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,7,28,79,2690.44,64.13,33.16
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,7,9,15,591.23,22.0,32.46
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,7,52,83,760.53,51.63,8.42
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,7,49,114,3253.87,154.7,32.2
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,7,4,13,661.05,21.97,39.78
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,7,128,199,3837.89,164.04,22.74
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,7,16,30,1221.17,23.14,32.57
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,8,36,113,4214.16,151.1,39.2
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,8,86,168,4547.35,195.63,23.2
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,8,13,23,740.82,27.15,36.95
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,8,7,20,705.74,18.26,31.85
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,8,12,23,917.82,22.57,33.14
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,8,36,59,1454.88,74.31,21.11
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,8,41,131,2271.04,197.02,15.51
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,8,10,19,534.32,12.11,29.95
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,8,42,87,1050.08,107.83,13.9
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,8,24,53,1214.23,59.6,25.23
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,8,3,10,311.54,10.1,34.95
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,8,38,126,3598.51,195.2,24.58
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,8,23,52,1247.61,76.32,25.21
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,9,66,115,3337.76,198.86,31.65
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,9,45,111,2938.78,86.23,24.52
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,9,13,22,891.0,33.75,41.33
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,9,42,93,1302.33,87.62,16.33
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,9,3,9,392.19,15.58,42.63
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,9,11,33,1042.12,32.78,26.54
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,9,130,241,3340.26,307.3,15.4
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,9,5,9,225.5,9.84,28.82
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,9,19,29,553.36,33.77,21.05
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,9,28,47,2074.23,52.91,36.72
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,9,5,11,382.75,11.56,33.9
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,9,29,75,2701.28,50.91,31.8
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,9,75,113,1284.05,194.63,10.43
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,10,109,326,3595.04,478.3,9.79
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,10,40,73,2743.04,74.06,43.56
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,10,3,10,447.7,7.4,40.11
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,10,7,11,537.82,8.1,44.25
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,10,24,35,583.3,50.39,18.98
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,10,48,103,1591.36,103.68,12.34
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,10,41,81,3654.29,130.31,44.66
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,10,7,15,480.36,8.99,35.63
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,10,9,27,738.18,40.92,29.72
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,10,15,40,1545.01,56.92,36.04
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,10,13,25,333.59,21.03,14.93
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,10,102,270,4789.65,375.63,17.84
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,10,96,176,1698.83,294.08,9.29
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,11,69,139,3725.7,223.71,21.86
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,11,34,105,3200.72,121.99,35.54
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,11,27,41,624.62,57.88,17.59
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,11,12,23,740.03,15.41,32.34
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,11,9,20,893.9,34.02,35.16
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,11,98,176,1804.19,295.63,9.97
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,11,35,108,2615.23,54.07,24.51
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,11,7,13,556.48,6.94,44.32
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,11,17,41,811.93,51.22,20.43
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,11,34,62,1445.83,70.49,20.01
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,11,3,11,473.38,15.26,38.79
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,11,84,122,3100.72,91.56,26.94
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,11,77,205,2328.41,332.5,12.72
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2017,12,113,168,6050.52,140.57,41.39
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2017,12,461,759,5774.12,1282.16,8.65
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2017,12,10,31,613.1,33.13,17.1
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2017,12,25,38,614.3,62.37,18.23
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2017,12,28,48,1356.13,65.77,29.36
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2017,12,11,34,1596.07,45.96,43.56
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2017,12,35,70,2698.41,69.31,39.19
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2017,12,9,16,534.14,8.36,34.42
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2017,12,32,82,1435.05,115.43,18.51
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2017,12,59,166,2654.39,158.91,17.66
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2017,12,14,26,528.62,20.62,19.54
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2017,12,80,131,4912.78,115.93,44.14
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2017,12,18,39,1096.14,26.8,30.67
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,1,55,97,3030.14,133.16,32.32
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,1,70,152,3649.47,263.86,22.68
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,1,15,31,672.83,47.01,20.05
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,1,18,58,863.72,54.59,14.29
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,1,8,17,698.78,18.24,43.45
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,1,19,31,1054.64,35.19,35.54
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,1,16,42,1725.4,35.53,43.91
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,1,5,9,359.02,4.69,36.14
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,1,6,11,323.22,13.33,26.98
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,1,104,155,2711.1,247.4,17.84
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,1,6,11,400.26,10.96,34.56
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,1,121,344,3391.01,198.53,9.51
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,1,37,58,1379.69,58.2,20.42
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,2,81,167,5165.72,125.88,29.33
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,2,103,231,2136.39,269.92,9.75
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,2,9,16,426.67,13.75,27.88
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,2,6,15,561.61,25.97,43.23
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,2,49,111,1225.54,159.2,12.34
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,2,41,71,983.5,105.98,15.31
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,2,37,113,2272.41,94.64,21.86
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,2,4,8,414.67,7.19,40.93
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,2,6,16,526.11,9.11,36.03
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,2,27,49,1576.01,33.13,26.91
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,2,4,8,241.28,4.66,26.14
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,2,76,121,3614.1,65.94,28.11
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,2,11,24,832.33,40.72,40.15
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,3,57,149,2767.22,144.07,18.19
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,3,141,323,3703.86,365.5,10.72
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,3,5,16,630.23,8.56,31.96
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,3,7,18,795.46,15.13,36.39
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,3,15,52,944.96,39.6,20.94
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,3,43,135,1890.0,162.97,13.47
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,3,40,71,1965.62,53.2,27.07
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,3,4,14,288.12,7.66,17.56
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,3,13,25,669.36,27.19,31.16
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,3,40,71,2587.99,113.45,32.16
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,3,6,10,361.67,5.14,28.02
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,3,68,109,3827.73,151.11,29.95
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,3,29,89,1454.98,111.46,15.83
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,4,66,172,2950.15,161.48,17.73
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,4,118,254,2806.75,386.39,12.77
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,4,17,37,421.42,51.73,10.71
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,4,6,13,412.63,12.38,37.09
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,4,7,17,487.09,18.95,29.8
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,4,11,38,1459.9,27.0,41.36
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,4,97,220,1809.1,136.31,9.09
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,4,7,14,551.81,13.59,35.26
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,4,32,67,1212.52,102.67,19.62
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,4,35,84,2187.52,121.68,21.54
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,4,6,12,541.96,16.71,38.01
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,4,50,87,2739.3,76.05,34.87
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,4,29,72,802.04,46.72,9.14
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,5,66,107,3057.96,148.93,30.25
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,5,132,227,3666.43,267.41,17.47
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,5,17,27,755.16,45.45,25.21
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,5,16,50,537.59,83.99,8.96
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,5,72,165,1607.43,191.69,10.75
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,5,38,72,2566.86,116.21,38.6
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,5,14,32,1400.57,18.58,38.32
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,5,4,11,408.38,17.09,33.41
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,5,32,50,790.2,43.41,17.32
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,5,48,74,1990.73,90.14,30.86
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,5,16,28,463.08,42.83,14.61
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,5,71,174,3936.78,100.59,20.24
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,5,24,38,1537.13,61.23,43.22
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,6,130,388,4862.15,263.99,12.15
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,6,110,175,3528.89,154.04,16.93
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,6,14,28,591.55,24.51,23.07
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,6,22,33,1127.92,33.43,34.62
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,6,18,37,796.33,58.03,24.12
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,6,81,123,2030.4,152.8,15.22
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,6,100,180,2528.4,256.95,14.3
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,6,6,16,557.95,10.4,33.6
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,6,12,20,1037.69,29.17,40.09
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,6,24,64,1487.78,105.75,26.87
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,6,36,74,723.26,126.21,9.97
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,6,184,354,3614.67,459.77,9.65
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,6,18,47,1044.66,48.0,21.45
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,7,35,108,4389.41,68.35,44.38
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,7,311,538,4739.82,779.86,9.69
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,7,14,21,710.33,32.4,34.7
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,7,11,29,608.88,39.68,24.51
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,7,33,92,1139.63,128.11,13.95
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,7,44,101,1384.73,162.07,13.35
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,7,31,98,2371.42,169.94,28.83
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,7,7,18,568.14,18.67,33.4
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,7,21,38,980.36,34.23,30.56
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,7,19,53,1737.23,87.41,36.37
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,7,21,63,656.0,73.65,9.62
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,7,56,186,2820.23,232.13,14.05
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,7,54,87,1976.08,133.5,26.79
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,8,38,69,2511.4,114.15,31.22
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,8,165,291,4324.62,445.13,12.77
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,8,11,18,678.71,15.77,43.95
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,8,16,32,675.54,17.09,22.19
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,8,12,22,629.12,13.99,26.21
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,8,11,34,1412.75,56.78,40.57
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,8,18,48,1801.31,63.44,35.04
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,8,13,24,580.72,13.54,28.31
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,8,17,25,795.13,35.13,33.89
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,8,29,43,1311.5,25.99,35.64
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,8,17,52,549.88,63.72,11.73
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,8,63,195,3152.73,134.54,18.34
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,8,24,36,1322.31,28.29,41.17
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,9,39,73,3168.93,109.85,35.48
2210,Walmart #2210,Ankeny,Polk,CANADIAN WHISKIES,2018,9,33,86,3071.0,89.02,38.86
2210,Walmart #2210,Ankeny,Polk,FLAVORED RUM,2018,9,33,69,768.52,47.67,9.52
2210,Walmart #2210,Ankeny,Polk,AMERICAN BRANDIES,2018,9,9,25,355.48,26.72,15.53
2210,Walmart #2210,Ankeny,Polk,TENNESSEE WHISKIES,2018,9,37,61,927.8,34.2,15.44
2210,Walmart #2210,Ankeny,Polk,TEQUILA,2018,9,13,33,1233.67,52.19,32.84
2210,Walmart #2210,Ankeny,Polk,STRAIGHT BOURBON WHISKIES,2018,9,29,48,1609.88,66.59,37.65
2210,Walmart #2210,Ankeny,Polk,GOLD RUM,2018,9,2,9,207.71,13.3,24.87
2210,Walmart #2210,Ankeny,Polk,SCOTCH WHISKIES,2018,9,23,34,924.4,20.0,23.79
2210,Walmart #2210,Ankeny,Polk,SPICED RUM,2018,9,42,94,1409.65,124.82,15.39
2210,Walmart #2210,Ankeny,Polk,COFFEE LIQUEURS,2018,9,5,11,422.57,16.73,36.93
2210,Walmart #2210,Ankeny,Polk,WHISKEY LIQUEUR,2018,9,31,91,3019.38,64.06,37.43
2210,Walmart #2210,Ankeny,Polk,BLENDED WHISKIES,2018,9,14,35,1254.37,18.9,41.17
2210,Walmart #2210,Ankeny,Polk,VODKA 80 PROOF,2018,10,38,107,4704.51,74.35,40.35
