store_number,store_name,city,county,category_name,year,month,num_transactions,total_bottles,total_sales,total_volume_liters,avg_bottle_price
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2018,11,74,184,1385.52,175.3,8.04
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2018,11,14,24,944.41,24.95,34.33
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2018,11,9,28,1063.61,15.88,32.69
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2018,11,5,8,263.78,12.72,27.51
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2018,11,2,5,269.3,8.41,42.65
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2018,11,8,12,360.11,11.87,34.62
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2018,11,24,50,1899.27,37.11,41.98
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2018,11,4,9,72.49,10.97,9.4
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2018,11,8,22,222.8,23.03,11.32
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2018,11,20,34,817.43,47.26,26.36
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2018,12,15,32,832.84,44.55,27.33
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2018,12,2,7,244.15,9.43,28.46
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2018,12,16,37,588.17,23.9,17.3
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2018,12,39,94,3859.49,60.36,32.83
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2018,12,1,5,196.81,2.72,34.13
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2018,12,8,17,817.69,16.18,40.39
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2018,12,32,59,1334.31,57.45,25.57
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2018,12,14,34,1538.7,45.43,44.14
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2018,12,5,10,350.33,9.47,41.27
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2018,12,3,7,252.84,4.38,35.55
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2018,12,30,56,623.03,56.71,11.38
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2018,12,58,104,1646.37,162.32,15.56
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2018,12,1,2,81.73,1.44,31.42
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2018,12,7,12,390.72,20.51,34.48
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2018,12,23,40,1240.62,64.32,30.83
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,1,10,31,475.53,16.33,12.51
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,1,5,9,149.05,11.0,13.81
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,1,11,39,389.72,28.01,9.86
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,1,40,71,2303.43,47.5,36.09
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,1,2,5,134.88,3.58,24.2
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,1,7,17,774.28,26.07,39.37
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,1,22,34,1034.71,55.29,34.84
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,1,15,28,954.38,18.2,40.15
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,1,5,10,206.22,5.41,17.87
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,1,17,32,260.56,23.71,9.01
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,1,6,10,257.11,17.49,20.22
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,1,17,35,898.9,55.69,21.49
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,1,3,5,79.91,3.81,11.91
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,1,1,4,184.67,3.47,44.9
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,1,39,63,662.99,71.27,8.71
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,2,4,11,419.69,15.54,36.05
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,2,6,12,105.56,19.74,8.56
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,2,5,8,329.95,8.64,42.79
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,2,27,53,2295.85,59.8,34.9
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,2,2,4,126.08,4.5,22.06
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,2,11,27,707.14,28.81,29.0
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,2,11,30,852.62,26.53,30.51
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,2,30,52,741.68,73.08,12.1
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,2,4,7,258.89,11.15,28.52
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,2,4,7,252.54,11.87,33.68
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,2,3,9,293.13,11.79,36.55
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,2,20,34,1124.67,42.79,27.91
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,2,1,1,54.93,1.71,41.41
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,2,2,4,166.83,2.6,40.58
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,2,26,57,854.01,29.91,16.04
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,3,8,14,318.55,13.75,21.38
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,3,3,9,109.16,7.23,12.86
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,3,9,21,650.52,24.3,24.41
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,3,17,43,1770.33,65.86,33.49
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,3,7,14,240.67,11.55,19.09
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,3,32,72,766.52,40.91,11.3
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,3,7,13,665.44,13.42,42.57
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,3,16,26,753.58,21.62,33.32
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,3,9,18,228.95,10.24,11.42
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,3,23,36,319.05,33.21,8.08
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,3,5,9,309.7,15.28,29.36
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,3,28,78,1365.77,79.87,18.73
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,3,3,5,120.65,7.39,19.92
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,3,3,6,210.11,4.78,26.48
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,3,43,67,1007.63,116.6,15.17
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,4,15,44,551.38,62.44,14.3
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,4,4,7,209.71,11.73,28.7
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,4,9,17,508.07,28.7,26.8
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,4,30,45,1906.56,48.54,38.14
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,4,3,5,148.42,6.27,30.94
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,4,15,35,1091.2,49.76,24.56
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,4,29,92,1545.4,132.06,18.89
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,4,9,14,648.81,7.55,44.1
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,4,16,25,361.87,40.59,14.61
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,4,9,24,295.5,25.73,13.33
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,4,8,18,291.89,16.16,13.55
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,4,41,66,1534.07,76.51,26.92
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,4,2,4,68.25,4.63,15.77
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,4,1,5,201.88,8.75,38.86
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,4,9,24,888.08,12.81,42.39
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,5,5,10,470.98,11.33,37.97
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,5,2,4,179.19,5.6,39.27
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,5,14,22,490.47,16.97,19.94
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,5,56,98,1669.76,154.87,18.87
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,5,8,13,193.32,22.63,15.91
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,5,61,112,856.45,125.56,9.13
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,5,33,68,1240.92,38.91,19.7
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,5,54,83,1296.36,56.37,14.16
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,5,5,17,187.1,19.06,11.5
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,5,4,6,270.55,4.57,43.61
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,5,5,9,283.13,8.47,25.2
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,5,15,30,986.23,20.15,35.66
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,5,1,4,78.87,2.16,17.07
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,5,1,3,149.84,2.41,37.8
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,5,9,17,471.63,13.32,29.22
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,6,14,24,536.37,13.75,26.0
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,6,2,4,195.8,4.73,39.97
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,6,12,41,725.42,30.55,17.84
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,6,29,70,2739.67,121.31,38.2
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,6,7,12,299.6,10.98,28.55
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,6,15,50,909.2,43.18,19.1
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,6,27,53,1382.35,71.1,24.83
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,6,15,30,1033.08,36.76,33.59
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,6,4,10,237.78,8.7,22.38
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,6,13,19,327.66,21.26,15.62
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,6,2,5,275.69,8.33,39.08
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,6,34,57,1260.87,83.88,25.72
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,6,2,3,108.1,2.0,31.8
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,6,5,13,188.97,16.43,15.66
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,6,10,33,650.57,34.94,21.0
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,7,15,22,851.11,24.62,34.65
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,7,4,7,227.67,9.81,34.25
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,7,17,25,658.92,18.74,28.65
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,7,105,174,2597.18,117.16,15.35
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,7,2,4,198.48,2.4,44.2
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,7,25,57,805.61,34.5,15.97
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,7,54,150,1464.99,75.73,10.38
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,7,13,36,1563.4,45.79,37.49
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,7,5,10,347.02,8.8,37.72
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,7,6,14,414.13,21.63,32.15
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,7,4,9,331.74,12.72,30.43
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,7,66,160,1858.71,211.06,13.74
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,7,2,6,133.96,4.95,25.5
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,7,4,7,134.08,5.35,17.06
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,7,8,14,513.83,20.89,34.17
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,8,13,32,460.87,41.68,17.17
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,8,1,2,108.41,1.64,40.15
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,8,11,29,462.0,31.33,16.45
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,8,29,43,1895.47,28.89,43.92
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,8,1,3,156.9,2.62,42.06
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,8,8,20,569.12,11.03,24.38
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,8,9,20,975.28,24.71,43.26
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,8,70,113,911.56,150.39,8.51
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,8,2,6,235.56,7.98,34.03
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,8,4,8,278.9,11.12,39.79
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,8,7,12,477.99,7.36,42.24
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,8,18,43,1418.02,71.57,27.34
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,8,2,5,79.29,5.99,12.61
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,8,3,7,187.88,6.76,21.78
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,8,4,15,778.42,11.86,42.18
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,9,4,9,404.12,7.09,34.42
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,9,1,3,170.95,4.29,44.32
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,9,10,16,806.58,22.6,43.41
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,9,25,41,1712.4,54.06,40.71
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,9,5,11,95.87,17.87,8.12
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,9,19,35,646.15,45.0,21.41
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,9,18,34,1411.71,20.71,38.84
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,9,13,25,862.35,25.53,33.56
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,9,1,3,187.7,3.73,44.53
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,9,4,10,328.8,10.08,37.39
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,9,3,8,350.4,7.53,33.78
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,9,10,32,1607.46,42.38,43.18
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,9,3,9,67.52,12.79,8.25
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,9,2,6,249.84,6.99,42.25
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,9,29,42,978.0,38.77,26.47
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,10,6,14,392.47,13.65,27.45
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,10,1,4,212.58,4.41,43.02
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,10,6,12,470.75,8.19,34.24
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,10,15,49,2144.77,38.67,41.31
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,10,7,24,308.04,22.36,11.63
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,10,43,78,1029.97,84.99,13.3
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,10,20,65,2061.8,36.56,32.55
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,10,9,18,721.91,12.28,43.33
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,10,3,6,261.66,8.19,34.58
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,10,10,15,292.98,8.76,15.84
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,10,4,12,289.93,14.89,28.1
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,10,20,51,1572.97,31.13,29.16
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,10,1,5,90.24,3.24,18.52
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,10,1,5,200.68,3.47,32.97
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,10,20,35,698.32,34.06,17.42
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,11,43,65,570.65,72.38,9.06
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,11,4,7,224.17,10.28,31.61
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,11,21,45,779.72,74.83,20.42
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,11,20,61,1976.87,89.13,34.59
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,11,3,11,238.25,14.29,23.38
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,11,13,34,776.43,40.77,17.9
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,11,48,103,1760.86,71.67,16.56
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,11,41,101,877.38,71.92,8.63
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,11,4,10,324.74,12.68,25.92
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,11,3,9,235.82,13.83,19.15
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,11,2,7,325.17,5.98,39.79
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,11,53,133,1228.46,90.03,10.0
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,11,1,3,73.5,1.52,24.99
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,11,9,18,284.55,21.74,14.21
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,11,16,25,1042.3,22.37,41.53
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2019,12,20,43,941.47,24.39,19.4
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2019,12,3,6,228.6,10.2,40.91
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2019,12,28,43,729.21,47.75,18.8
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2019,12,116,274,3595.92,381.2,12.82
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2019,12,15,26,329.17,23.5,14.93
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2019,12,35,51,1478.85,42.88,33.68
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2019,12,11,33,1073.02,47.18,27.09
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2019,12,13,27,1348.36,46.6,43.71
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2019,12,2,6,335.66,3.01,42.26
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2019,12,16,24,353.8,31.93,15.87
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2019,12,9,29,484.82,32.85,15.72
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2019,12,21,32,1569.04,34.77,41.37
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2019,12,2,3,89.17,2.03,31.03
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2019,12,1,6,146.82,7.07,24.16
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2019,12,19,36,864.17,50.76,28.29
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2020,1,1,3,173.98,1.54,42.89
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2020,1,4,9,158.71,10.27,16.12
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2020,1,15,32,600.69,44.74,20.93
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2020,1,36,77,2193.94,122.83,33.23
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2020,1,7,15,172.25,10.89,11.95
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2020,1,9,19,859.09,27.87,35.39
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2020,1,48,129,1960.3,74.07,14.89
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2020,1,36,61,1005.63,95.56,16.95
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2020,1,9,17,206.45,19.26,13.55
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2020,1,4,11,226.09,6.63,22.42
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2020,1,4,10,334.42,14.89,28.37
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2020,1,53,131,2803.65,193.36,21.66
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2020,1,1,4,119.71,6.95,24.29
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2020,1,2,5,214.3,8.16,42.21
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2020,1,12,20,711.24,18.35,36.79
2126,Liquor Barn #2126,Dubuque,Dubuque,TEQUILA,2020,2,2,6,260.7,8.67,36.9
2126,Liquor Barn #2126,Dubuque,Dubuque,FLAVORED RUM,2020,2,4,7,122.64,5.53,15.55
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED VODKA,2020,2,30,73,630.51,80.99,9.22
2126,Liquor Barn #2126,Dubuque,Dubuque,VODKA 80 PROOF,2020,2,83,141,3222.67,201.69,19.67
2126,Liquor Barn #2126,Dubuque,Dubuque,IMPORTED SCHNAPPS,2020,2,1,4,182.54,3.82,43.82
2126,Liquor Barn #2126,Dubuque,Dubuque,STRAIGHT BOURBON WHISKIES,2020,2,13,39,901.54,23.12,23.37
2126,Liquor Barn #2126,Dubuque,Dubuque,WHISKEY LIQUEUR,2020,2,35,70,1483.79,74.41,21.32
2126,Liquor Barn #2126,Dubuque,Dubuque,SPICED RUM,2020,2,45,87,888.51,56.97,9.02
2126,Liquor Barn #2126,Dubuque,Dubuque,COFFEE LIQUEURS,2020,2,1,5,231.1,5.51,40.91
2126,Liquor Barn #2126,Dubuque,Dubuque,SINGLE MALT SCOTCH,2020,2,1,3,136.76,5.02,41.57
2126,Liquor Barn #2126,Dubuque,Dubuque,SCOTCH WHISKIES,2020,2,2,6,135.84,5.69,20.88
2126,Liquor Barn #2126,Dubuque,Dubuque,CANADIAN WHISKIES,2020,2,27,40,1709.64,42.39,40.73
2126,Liquor Barn #2126,Dubuque,Dubuque,TRIPLE SEC,2020,2,2,7,196.3,9.66,31.29
2126,Liquor Barn #2126,Dubuque,Dubuque,WHITE RUM,2020,2,5,8,261.79,8.29,36.04
2126,Liquor Barn #2126,Dubuque,Dubuque,BLENDED WHISKIES,2020,2,15,25,1090.1,35.31,40.76
