num_transactions,total_bottles,total_volume_liters,avg_bottle_price,month_sin,month_cos,log_volume,cat_BLENDED WHISKIES,cat_CANADIAN WHISKIES,cat_IMPORTED VODKA,cat_Other,cat_SCOTCH WHISKIES,cat_SPICED RUM,cat_STRAIGHT BOURBON WHISKIES,cat_TENNESSEE WHISKIES,cat_TEQUILA,cat_VODKA 80 PROOF,cat_WHISKEY LIQUEUR
14,28,37.12,41.64,0.49999999999999994,-0.8660254037844387,3.6407390787860012,1,0,0,0,0,0,0,0,0,0,0
6,13,15.76,14.86,0.8660254037844386,0.5000000000000001,2.818995095053937,0,0,0,1,0,0,0,0,0,0,0
29,62,105.03,21.99,-0.4999999999999997,-0.8660254037844388,4.6637220729377065,0,0,1,0,0,0,0,0,0,0,0
17,50,86.78,23.68,-0.8660254037844384,-0.5000000000000004,4.474833684260088,0,0,0,1,0,0,0,0,0,0,0
5,9,7.39,28.94,-0.8660254037844386,0.5000000000000001,2.127040520479115,0,0,0,1,0,0,0,0,0,0,0
67,154,221.18,21.19,0.8660254037844386,0.5000000000000001,5.403487864153576,0,0,0,0,0,0,0,0,0,0,1
1,3,2.07,40.56,-0.4999999999999997,-0.8660254037844388,1.1216775615991057,0,0,0,1,0,0,0,0,0,0,0
7,23,22.07,23.05,0.49999999999999994,-0.8660254037844387,3.138533072185662,0,0,0,1,0,0,0,0,0,0,0
9,16,21.35,44.46,1.2246467991473532e-16,-1.0,3.106826321059578,0,0,0,0,0,1,0,0,0,0,0
15,36,22.67,40.68,-2.4492935982947064e-16,1.0,3.1642084235258925,0,0,1,0,0,0,0,0,0,0,0
3,6,4.0,41.83,0.8660254037844387,-0.4999999999999998,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,0
5,10,5.41,17.87,0.49999999999999994,0.8660254037844387,1.8578592709325787,0,0,0,1,0,0,0,0,0,0,0
2,3,4.05,40.2,-1.0,-1.8369701987210297e-16,1.6193882432872684,0,0,0,1,0,0,0,0,0,0,0
6,11,7.57,17.67,0.8660254037844387,-0.4999999999999998,2.1482677326096886,0,0,0,1,0,0,0,0,0,0,0
24,66,57.7,28.57,0.49999999999999994,-0.8660254037844387,4.072439726834051,0,0,0,0,0,0,0,0,1,0,0
12,23,14.5,38.04,1.2246467991473532e-16,-1.0,2.740840023925201,1,0,0,0,0,0,0,0,0,0,0
45,79,52.71,20.62,1.0,6.123233995736766e-17,3.983599203917368,0,1,0,0,0,0,0,0,0,0,0
3,7,10.16,40.94,1.2246467991473532e-16,-1.0,2.412335956953165,0,0,0,1,0,0,0,0,0,0,0
24,61,104.69,29.34,-2.4492935982947064e-16,1.0,4.6605102810212555,0,0,0,0,0,0,0,0,0,0,1
53,82,72.16,42.13,1.2246467991473532e-16,-1.0,4.292648823522665,0,0,0,0,0,0,0,0,0,1,0
6,15,19.75,35.74,-0.5000000000000004,0.8660254037844384,3.0325462466767075,0,0,0,1,0,0,0,0,0,0,0
5,13,17.4,23.89,0.8660254037844387,-0.4999999999999998,2.91235066461494,0,0,0,1,0,0,0,0,0,0,0
4,9,12.96,33.47,1.0,6.123233995736766e-17,2.6361960973342264,0,0,1,0,0,0,0,0,0,0,0
20,31,53.43,18.11,-0.8660254037844384,-0.5000000000000004,3.9969154724461085,1,0,0,0,0,0,0,0,0,0,0
2,4,3.23,40.71,0.49999999999999994,-0.8660254037844387,1.4422019930581866,0,0,0,1,0,0,0,0,0,0,0
5,9,9.89,20.46,0.49999999999999994,0.8660254037844387,2.387844936944869,0,0,0,1,0,0,0,0,0,0,0
10,20,22.99,20.5,0.49999999999999994,0.8660254037844387,3.177637076851603,0,0,0,1,0,0,0,0,0,0,0
36,87,124.29,15.44,-0.8660254037844384,-0.5000000000000004,4.830631050257462,0,0,0,0,0,0,1,0,0,0,0
10,33,38.17,20.37,0.49999999999999994,-0.8660254037844387,3.66791114767774,1,0,0,0,0,0,0,0,0,0,0
8,19,18.4,13.83,-0.8660254037844384,-0.5000000000000004,2.9652730660692823,0,0,0,1,0,0,0,0,0,0,0
2,5,7.85,44.68,0.49999999999999994,-0.8660254037844387,2.180417459019838,1,0,0,0,0,0,0,0,0,0,0
4,16,27.24,29.69,0.8660254037844386,0.5000000000000001,3.3407394126250414,0,0,0,1,0,0,0,0,0,0,0
40,121,121.96,21.3,0.49999999999999994,-0.8660254037844387,4.8118590992303405,0,0,0,0,0,0,1,0,0,0,0
11,20,11.65,31.43,-0.5000000000000004,0.8660254037844384,2.537657215173529,0,0,0,0,0,0,0,1,0,0,0
13,23,22.62,37.1,-0.4999999999999997,-0.8660254037844388,3.1620938107692163,0,0,0,1,0,0,0,0,0,0,0
12,20,11.8,41.9,1.2246467991473532e-16,-1.0,2.5494451709255714,0,0,0,0,0,0,1,0,0,0,0
6,16,11.98,35.17,0.49999999999999994,0.8660254037844387,2.563409711275944,0,0,0,0,0,0,0,1,0,0,0
19,57,60.37,20.28,-0.8660254037844386,0.5000000000000001,4.116921116401006,0,1,0,0,0,0,0,0,0,0,0
20,60,30.8,23.85,-0.4999999999999997,-0.8660254037844388,3.459466289786131,0,0,0,0,0,0,1,0,0,0,0
51,169,206.44,11.64,0.8660254037844386,0.5000000000000001,5.334842141230409,0,0,0,0,0,1,0,0,0,0,0
23,52,43.23,9.38,-0.8660254037844386,0.5000000000000001,3.789403291880235,0,0,0,1,0,0,0,0,0,0,0
6,16,16.08,37.45,0.8660254037844387,-0.4999999999999998,2.837908188360424,0,0,0,0,0,0,0,1,0,0,0
20,34,58.33,31.38,1.0,6.123233995736766e-17,4.083115080270552,0,0,0,0,0,1,0,0,0,0,0
4,14,23.65,38.18,-1.0,-1.8369701987210297e-16,3.204776900488699,0,1,0,0,0,0,0,0,0,0,0
64,120,115.04,26.98,-2.4492935982947064e-16,1.0,4.753934959253203,0,0,0,0,0,0,0,0,0,0,1
30,48,52.33,33.6,-0.8660254037844386,0.5000000000000001,3.9764990246125107,0,0,0,0,0,0,0,0,0,0,1
47,79,49.0,11.14,1.2246467991473532e-16,-1.0,3.912023005428146,0,0,0,0,0,0,1,0,0,0,0
23,49,32.98,32.34,1.0,6.123233995736766e-17,3.525772116243786,0,1,0,0,0,0,0,0,0,0,0
40,87,87.0,8.02,-1.0,-1.8369701987210297e-16,4.477336814478207,0,0,0,0,0,0,1,0,0,0,0
14,38,45.39,39.79,-0.8660254037844384,-0.5000000000000004,3.8370839187636525,0,0,0,0,0,0,1,0,0,0,0
6,20,33.13,22.28,-0.8660254037844386,0.5000000000000001,3.530176762918616,0,0,0,1,0,0,0,0,0,0,0
5,8,8.57,35.63,1.2246467991473532e-16,-1.0,2.258633205464863,0,0,0,1,0,0,0,0,0,0,0
11,18,13.31,41.67,1.0,6.123233995736766e-17,2.6609585935683597,0,0,0,0,0,0,0,0,0,0,1
1,2,1.08,34.64,0.49999999999999994,0.8660254037844387,0.7323678937132266,0,0,0,1,0,0,0,0,0,0,0
6,20,29.12,28.81,0.8660254037844387,-0.4999999999999998,3.405189402931693,0,0,0,0,1,0,0,0,0,0,0
46,92,48.6,22.81,0.49999999999999994,-0.8660254037844387,3.903990833730882,0,0,0,0,0,0,0,0,0,0,1
5,9,9.19,40.07,-0.8660254037844384,-0.5000000000000004,2.321406847234633,0,0,0,1,0,0,0,0,0,0,0
14,31,37.37,21.36,-1.0,-1.8369701987210297e-16,3.647275904258861,0,0,0,0,1,0,0,0,0,0,0
54,101,174.91,15.42,1.0,6.123233995736766e-17,5.169972500610814,0,0,0,0,0,0,0,0,0,0,1
8,17,10.29,41.53,-0.8660254037844384,-0.5000000000000004,2.423917378161571,0,0,0,0,0,0,0,0,1,0,0
6,10,5.02,24.53,-0.8660254037844384,-0.5000000000000004,1.7950872593207297,0,0,0,1,0,0,0,0,0,0,0
24,54,67.58,10.32,1.0,6.123233995736766e-17,4.228000947034774,0,0,0,0,0,1,0,0,0,0,0
13,21,13.14,42.84,0.8660254037844387,-0.4999999999999998,2.6490076604684267,0,0,1,0,0,0,0,0,0,0,0
72,155,250.66,21.98,1.2246467991473532e-16,-1.0,5.528078970163822,0,0,0,0,0,0,0,0,0,1,0
2,7,9.99,15.84,1.2246467991473532e-16,-1.0,2.3969857684155302,0,0,0,1,0,0,0,0,0,0,0
17,39,27.8,33.58,0.8660254037844387,-0.4999999999999998,3.3603753871419,0,0,0,0,0,1,0,0,0,0,0
16,36,25.76,10.4,-2.4492935982947064e-16,1.0,3.286908235260028,0,0,0,1,0,0,0,0,0,0,0
3,12,15.83,15.87,0.8660254037844387,-0.4999999999999998,2.8231630082027146,0,0,0,1,0,0,0,0,0,0,0
16,40,67.16,15.07,1.2246467991473532e-16,-1.0,4.221857882521061,1,0,0,0,0,0,0,0,0,0,0
3,8,8.33,36.87,1.0,6.123233995736766e-17,2.2332350148592526,0,0,0,1,0,0,0,0,0,0,0
53,104,63.03,22.89,1.2246467991473532e-16,-1.0,4.159351723530711,0,0,0,0,0,0,0,0,0,1,0
15,39,62.18,25.57,0.8660254037844386,0.5000000000000001,4.145987795373939,0,1,0,0,0,0,0,0,0,0,0
24,62,104.92,23.47,-1.0,-1.8369701987210297e-16,4.662684092188698,0,0,0,0,0,0,0,0,0,0,1
3,6,4.31,37.09,-0.8660254037844384,-0.5000000000000004,1.6695918352538475,0,0,0,1,0,0,0,0,0,0,0
16,27,25.29,32.0,-0.5000000000000004,0.8660254037844384,3.26918863874179,0,0,0,0,0,0,0,0,1,0,0
18,43,52.81,32.3,-2.4492935982947064e-16,1.0,3.9854593235013285,0,0,1,0,0,0,0,0,0,0,0
5,14,16.29,35.06,1.2246467991473532e-16,-1.0,2.850128299695199,0,0,0,0,0,0,1,0,0,0,0
35,51,79.68,24.59,0.8660254037844387,-0.4999999999999998,4.390490713086011,0,1,0,0,0,0,0,0,0,0,0
14,35,47.36,37.78,-0.4999999999999997,-0.8660254037844388,3.878673025746592,0,0,0,0,0,1,0,0,0,0,0
3,5,3.57,42.52,-0.8660254037844384,-0.5000000000000004,1.5195132049061133,0,0,0,1,0,0,0,0,0,0,0
7,18,23.82,26.77,0.8660254037844387,-0.4999999999999998,3.211649779776461,0,0,1,0,0,0,0,0,0,0,0
45,95,116.6,11.38,-0.4999999999999997,-0.8660254037844388,4.767289035464526,0,0,0,0,0,0,1,0,0,0,0
21,45,65.69,21.54,1.2246467991473532e-16,-1.0,4.200055016644215,0,0,0,0,0,0,1,0,0,0,0
7,13,18.76,40.17,0.49999999999999994,-0.8660254037844387,2.983659692319722,0,0,0,0,0,0,0,1,0,0,0
43,63,64.86,11.29,-1.0,-1.8369701987210297e-16,4.187531276948218,1,0,0,0,0,0,0,0,0,0,0
16,24,17.45,17.86,-0.4999999999999997,-0.8660254037844388,2.915064370486536,0,0,0,1,0,0,0,0,0,0,0
19,61,96.42,30.65,-0.4999999999999997,-0.8660254037844388,4.579031528378397,0,0,0,0,0,1,0,0,0,0,0
23,46,66.83,23.57,1.0,6.123233995736766e-17,4.217004574957988,0,0,1,0,0,0,0,0,0,0,0
35,59,32.39,40.04,-0.5000000000000004,0.8660254037844384,3.508256453955563,0,0,0,0,0,0,0,0,0,1,0
2,7,5.23,42.91,0.49999999999999994,0.8660254037844387,1.8293763327993617,0,0,1,0,0,0,0,0,0,0,0
15,30,39.5,42.23,1.0,6.123233995736766e-17,3.7013019741124933,0,1,0,0,0,0,0,0,0,0,0
4,8,4.66,26.14,0.8660254037844386,0.5000000000000001,1.7334238922150915,0,0,0,1,0,0,0,0,0,0,0
7,16,22.67,31.71,1.2246467991473532e-16,-1.0,3.1642084235258925,0,0,1,0,0,0,0,0,0,0,0
3,9,9.42,23.5,-0.5000000000000004,0.8660254037844384,2.343727036325221,0,0,0,1,0,0,0,0,0,0,0
12,20,32.6,35.81,0.49999999999999994,-0.8660254037844387,3.5145260669691587,0,0,0,0,0,0,0,1,0,0,0
23,38,45.86,17.05,-2.4492935982947064e-16,1.0,3.8471644330796497,0,0,0,0,1,0,0,0,0,0,0
2,7,11.82,36.48,0.8660254037844386,0.5000000000000001,2.551006451492524,0,0,0,1,0,0,0,0,0,0,0
39,90,139.37,38.46,-0.5000000000000004,0.8660254037844384,4.944281793546235,0,1,0,0,0,0,0,0,0,0,0
14,32,30.19,36.53,-0.8660254037844386,0.5000000000000001,3.440097530619712,0,0,0,1,0,0,0,0,0,0,0
4,10,10.08,37.39,-1.0,-1.8369701987210297e-16,2.4051416813191375,0,0,0,1,0,0,0,0,0,0,0
3,6,5.12,35.04,0.8660254037844387,-0.4999999999999998,1.8115620965242347,0,0,0,1,0,0,0,0,0,0,0
17,44,50.31,19.52,-0.8660254037844386,0.5000000000000001,3.9378856649538734,0,0,0,0,1,0,0,0,0,0,0
8,19,9.55,28.91,-0.4999999999999997,-0.8660254037844388,2.3561258599220753,0,0,0,0,0,0,0,0,1,0,0
15,46,59.94,25.82,-0.8660254037844386,0.5000000000000001,4.109889773557563,0,0,0,0,0,0,1,0,0,0,0
49,83,92.23,13.96,-2.4492935982947064e-16,1.0,4.535069558308602,1,0,0,0,0,0,0,0,0,0,0
5,12,6.3,39.55,0.49999999999999994,0.8660254037844387,1.9878743481543455,0,0,0,0,0,0,0,1,0,0,0
23,66,94.72,13.78,-1.0,-1.8369701987210297e-16,4.561427263040173,0,1,0,0,0,0,0,0,0,0,0
23,77,106.29,32.71,0.49999999999999994,-0.8660254037844387,4.675535448648655,0,0,0,0,0,0,0,0,0,1,0
23,45,63.76,20.08,-2.4492935982947064e-16,1.0,4.170688128809434,0,0,0,0,0,1,0,0,0,0,0
22,41,31.52,33.58,0.49999999999999994,0.8660254037844387,3.48185528467961,0,1,0,0,0,0,0,0,0,0,0
64,116,115.05,11.31,-0.8660254037844386,0.5000000000000001,4.754021132720446,0,0,0,0,0,0,0,0,0,1,0
24,54,50.77,24.51,-0.5000000000000004,0.8660254037844384,3.94681083091381,1,0,0,0,0,0,0,0,0,0,0
3,7,11.96,43.48,-1.0,-1.8369701987210297e-16,2.561867690924129,0,0,0,1,0,0,0,0,0,0,0
24,37,32.08,17.25,-2.4492935982947064e-16,1.0,3.4989288701554906,0,0,1,0,0,0,0,0,0,0,0
28,89,90.57,9.72,0.8660254037844386,0.5000000000000001,4.517103707119641,1,0,0,0,0,0,0,0,0,0,0
31,57,83.79,10.5,0.49999999999999994,-0.8660254037844387,4.440177611315912,0,0,0,1,0,0,0,0,0,0,0
45,66,40.8,12.96,-2.4492935982947064e-16,1.0,3.7328963395307104,1,0,0,0,0,0,0,0,0,0,0
9,23,27.73,20.67,0.8660254037844386,0.5000000000000001,3.3579418729911983,0,0,1,0,0,0,0,0,0,0,0
2,7,4.96,38.11,0.49999999999999994,0.8660254037844387,1.7850704810772584,1,0,0,0,0,0,0,0,0,0,0
28,79,41.34,26.52,-0.8660254037844384,-0.5000000000000004,3.745732265706719,0,1,0,0,0,0,0,0,0,0,0
29,58,75.97,36.98,0.8660254037844387,-0.4999999999999998,4.343415735546226,0,0,0,0,0,0,0,0,0,1,0
12,19,27.2,37.38,-0.4999999999999997,-0.8660254037844388,3.339321977944068,0,0,0,0,0,1,0,0,0,0,0
9,15,16.48,11.96,0.49999999999999994,0.8660254037844387,2.8610573702273894,0,0,0,1,0,0,0,0,0,0,0
8,18,19.52,22.51,-2.4492935982947064e-16,1.0,3.021400020302569,0,0,1,0,0,0,0,0,0,0,0
7,13,15.71,13.27,-0.8660254037844386,0.5000000000000001,2.8160073426073025,0,0,0,1,0,0,0,0,0,0,0
210,475,759.4,9.51,1.0,6.123233995736766e-17,6.633844610614274,0,1,0,0,0,0,0,0,0,0,0
22,51,45.74,16.04,0.49999999999999994,0.8660254037844387,3.844600329110712,0,0,0,0,0,0,0,0,0,0,1
11,30,30.8,31.53,-2.4492935982947064e-16,1.0,3.459466289786131,0,0,0,0,0,0,0,1,0,0,0
25,83,115.48,17.37,-1.0,-1.8369701987210297e-16,4.757719584448376,0,1,0,0,0,0,0,0,0,0,0
3,11,7.74,29.64,-0.5000000000000004,0.8660254037844384,2.167910189667444,0,0,0,1,0,0,0,0,0,0,0
57,124,78.73,19.3,0.49999999999999994,-0.8660254037844387,4.378645926514404,0,0,0,0,0,0,0,0,0,1,0
15,33,57.55,30.32,-0.8660254037844386,0.5000000000000001,4.069881090043726,0,0,0,0,0,0,1,0,0,0,0
12,31,41.39,30.5,1.0,6.123233995736766e-17,3.746912485364546,0,1,0,0,0,0,0,0,0,0,0
185,321,221.12,9.56,-0.8660254037844386,0.5000000000000001,5.403217776373406,0,0,0,0,0,0,0,0,0,1,0
12,21,22.96,21.24,1.0,6.123233995736766e-17,3.1763857732472487,0,0,0,0,0,0,0,1,0,0,0
2,9,12.84,39.61,-2.4492935982947064e-16,1.0,2.6275629501895237,0,0,0,0,0,0,0,0,1,0,0
3,6,6.26,20.11,0.8660254037844387,-0.4999999999999998,1.9823798288367047,0,0,0,1,0,0,0,0,0,0,0
12,31,44.78,44.83,0.49999999999999994,-0.8660254037844387,3.8238473145244205,0,0,0,0,0,0,1,0,0,0,0
7,22,20.87,17.94,1.2246467991473532e-16,-1.0,3.0851158346886765,0,0,0,1,0,0,0,0,0,0,0
7,12,15.85,19.17,0.8660254037844387,-0.4999999999999998,2.8243506567983707,0,0,0,1,0,0,0,0,0,0,0
10,32,16.99,10.91,-0.5000000000000004,0.8660254037844384,2.8898160479624417,0,0,0,0,0,0,0,1,0,0,0
384,662,395.97,9.89,0.49999999999999994,-0.8660254037844387,5.98386071108125,0,0,0,0,0,0,0,0,0,1,0
27,53,34.33,17.59,-2.4492935982947064e-16,1.0,3.5647324613710536,0,1,0,0,0,0,0,0,0,0,0
77,113,133.54,21.77,-2.4492935982947064e-16,1.0,4.90186155259746,0,0,0,0,0,0,0,0,0,0,1
16,47,64.49,15.51,0.49999999999999994,0.8660254037844387,4.181897459229962,0,0,0,0,0,0,0,0,0,0,1
4,9,9.48,36.61,-0.8660254037844386,0.5000000000000001,2.349468678892896,0,0,0,1,0,0,0,0,0,0,0
2,5,4.89,36.7,-2.4492935982947064e-16,1.0,1.7732559976634952,0,0,0,1,0,0,0,0,0,0,0
6,22,19.56,13.45,0.8660254037844386,0.5000000000000001,3.0233474405869645,1,0,0,0,0,0,0,0,0,0,0
47,78,95.82,38.2,-0.8660254037844384,-0.5000000000000004,4.572853584511548,0,1,0,0,0,0,0,0,0,0,0
10,17,19.33,34.39,-0.4999999999999997,-0.8660254037844388,3.012097627640255,0,0,1,0,0,0,0,0,0,0,0
2,7,9.14,39.06,-2.4492935982947064e-16,1.0,2.316487998163037,0,0,0,1,0,0,0,0,0,0,0
1,3,3.95,40.29,0.8660254037844386,0.5000000000000001,1.599387576580599,0,0,0,1,0,0,0,0,0,0,0
24,56,59.82,32.57,-0.8660254037844386,0.5000000000000001,4.107918682249219,0,0,0,0,0,0,0,0,0,1,0
2,5,5.14,35.28,0.49999999999999994,0.8660254037844387,1.814824742159051,0,0,0,1,0,0,0,0,0,0,0
5,10,16.69,25.99,0.49999999999999994,0.8660254037844387,2.872999508171694,0,0,0,0,0,0,0,0,1,0,0
7,13,12.7,36.44,1.2246467991473532e-16,-1.0,2.617395832834079,0,0,1,0,0,0,0,0,0,0,0
16,54,33.86,43.49,1.2246467991473532e-16,-1.0,3.551340040091875,0,0,0,0,0,0,0,0,0,1,0
12,39,57.33,42.48,-0.4999999999999997,-0.8660254037844388,4.066116540765546,0,0,1,0,0,0,0,0,0,0,0
112,208,223.95,8.66,0.8660254037844387,-0.4999999999999998,5.4158781552871815,0,0,0,0,0,0,0,0,1,0,0
8,21,34.75,31.27,0.49999999999999994,-0.8660254037844387,3.5765502691400166,0,0,0,1,0,0,0,0,0,0,0
34,51,58.65,38.12,1.2246467991473532e-16,-1.0,4.0884941485439255,0,1,0,0,0,0,0,0,0,0,0
15,49,32.49,14.28,-1.0,-1.8369701987210297e-16,3.5112468868061133,0,0,0,0,0,0,0,1,0,0,0
20,64,94.44,20.01,0.49999999999999994,0.8660254037844387,4.55849777778966,0,0,0,0,0,1,0,0,0,0,0
16,27,30.46,24.22,0.49999999999999994,0.8660254037844387,3.4487168976301317,0,1,0,0,0,0,0,0,0,0,0
14,26,19.46,31.51,0.49999999999999994,-0.8660254037844387,3.0184717605234805,0,0,0,0,0,0,0,0,1,0,0
110,284,366.73,9.63,-2.4492935982947064e-16,1.0,5.907348973230378,0,0,0,0,0,0,0,0,0,1,0
92,185,273.7,12.45,-0.8660254037844386,0.5000000000000001,5.615679593101228,0,1,0,0,0,0,0,0,0,0,0
25,76,38.25,12.69,-0.8660254037844384,-0.5000000000000004,3.6699514442284173,0,0,0,1,0,0,0,0,0,0,0
15,30,21.06,27.87,-0.5000000000000004,0.8660254037844384,3.0937660138253564,0,0,1,0,0,0,0,0,0,0,0
5,9,11.0,13.81,0.49999999999999994,0.8660254037844387,2.4849066497880004,0,0,0,1,0,0,0,0,0,0,0
34,84,96.52,12.59,0.8660254037844387,-0.4999999999999998,4.5800574851730165,1,0,0,0,0,0,0,0,0,0,0
2,8,12.55,20.93,0.49999999999999994,0.8660254037844387,2.6063865473257097,0,0,0,0,1,0,0,0,0,0,0
6,11,14.78,43.28,0.49999999999999994,-0.8660254037844387,2.7587433154177283,0,0,0,0,1,0,0,0,0,0,0
47,84,132.59,13.46,1.0,6.123233995736766e-17,4.8947754080017205,0,0,1,0,0,0,0,0,0,0,0
33,89,132.66,12.76,1.0,6.123233995736766e-17,4.895299262082924,0,0,0,0,0,0,1,0,0,0,0
1,2,1.92,30.73,-0.8660254037844386,0.5000000000000001,1.0715836162801904,0,0,0,1,0,0,0,0,0,0,0
10,26,37.03,24.8,-0.4999999999999997,-0.8660254037844388,3.638375321940168,0,0,0,0,0,0,0,1,0,0,0
6,14,15.55,31.3,1.2246467991473532e-16,-1.0,2.806386101823072,0,0,0,1,0,0,0,0,0,0,0
21,59,40.9,17.25,-0.8660254037844386,0.5000000000000001,3.735285826928092,0,0,0,0,0,0,0,0,0,0,1
42,74,54.44,28.77,-0.5000000000000004,0.8660254037844384,4.015301354881648,0,0,0,0,0,0,0,0,0,0,1
6,11,10.96,34.56,0.49999999999999994,0.8660254037844387,2.481567748522486,0,0,0,1,0,0,0,0,0,0,0
14,22,34.5,21.76,0.49999999999999994,-0.8660254037844387,3.56953269648137,0,0,0,1,0,0,0,0,0,0,0
1,3,4.29,44.32,-1.0,-1.8369701987210297e-16,1.665818245870208,0,0,0,1,0,0,0,0,0,0,0
6,18,25.61,31.68,-0.5000000000000004,0.8660254037844384,3.281287084989598,0,0,1,0,0,0,0,0,0,0,0
1,3,2.68,20.7,1.0,6.123233995736766e-17,1.3029127521808397,0,0,0,1,0,0,0,0,0,0,0
28,62,64.9,22.75,-0.8660254037844384,-0.5000000000000004,4.188138441508461,0,0,0,0,0,0,1,0,0,0,0
36,78,125.74,8.93,0.49999999999999994,0.8660254037844387,4.842137743895371,0,1,0,0,0,0,0,0,0,0,0
58,84,61.57,20.77,0.49999999999999994,0.8660254037844387,4.136285930010272,0,1,0,0,0,0,0,0,0,0,0
15,27,34.23,25.81,0.49999999999999994,-0.8660254037844387,3.561897992353146,0,0,1,0,0,0,0,0,0,0,0
21,55,91.64,39.59,0.49999999999999994,-0.8660254037844387,4.528721013824685,0,0,0,0,0,0,0,0,0,1,0
14,22,20.53,26.7,0.49999999999999994,-0.8660254037844387,3.0694473113762717,0,1,0,0,0,0,0,0,0,0,0
14,27,20.5,42.86,-1.0,-1.8369701987210297e-16,3.068052935133617,0,0,0,1,0,0,0,0,0,0,0
9,20,15.89,14.04,-2.4492935982947064e-16,1.0,2.826721730819709,0,0,0,1,0,0,0,0,0,0,0
38,67,53.75,15.81,-0.8660254037844386,0.5000000000000001,4.00277736869661,1,0,0,0,0,0,0,0,0,0,0
14,27,41.15,8.53,-0.5000000000000004,0.8660254037844384,3.7412346844478646,0,0,0,1,0,0,0,0,0,0,0
23,57,53.95,9.4,1.2246467991473532e-16,-1.0,4.006423680849631,1,0,0,0,0,0,0,0,0,0,0
12,18,25.17,21.16,-0.8660254037844386,0.5000000000000001,3.264613716542055,0,0,0,0,0,0,0,1,0,0,0
7,15,18.68,39.8,-1.0,-1.8369701987210297e-16,2.9796028916241073,0,0,0,0,0,0,0,0,0,0,1
21,38,49.75,20.35,0.49999999999999994,-0.8660254037844387,3.926911617921897,0,0,0,1,0,0,0,0,0,0,0
5,12,13.17,19.22,0.8660254037844386,0.5000000000000001,2.6511270537025893,0,0,0,1,0,0,0,0,0,0,0
18,35,54.28,17.44,0.49999999999999994,-0.8660254037844387,4.012411179459415,0,0,0,0,0,0,0,1,0,0,0
3,12,11.68,33.86,0.49999999999999994,-0.8660254037844387,2.5400259490090797,0,0,0,1,0,0,0,0,0,0,0
4,8,10.68,30.64,-0.8660254037844386,0.5000000000000001,2.4578779774000807,0,0,0,0,0,0,0,1,0,0,0
24,59,52.08,16.55,-0.5000000000000004,0.8660254037844384,3.9718002094640066,0,0,1,0,0,0,0,0,0,0,0
50,77,99.42,19.96,-2.4492935982947064e-16,1.0,4.609361390606559,0,0,0,1,0,0,0,0,0,0,0
15,44,26.91,17.1,-1.0,-1.8369701987210297e-16,3.328985047548231,0,0,0,0,1,0,0,0,0,0,0
8,16,17.96,44.21,-0.8660254037844386,0.5000000000000001,2.942331496826876,0,0,0,0,0,0,0,1,0,0,0
4,12,7.96,15.6,-2.4492935982947064e-16,1.0,2.192770226986839,0,0,0,1,0,0,0,0,0,0,0
42,73,48.02,15.96,1.2246467991473532e-16,-1.0,3.8922283780999667,0,0,0,0,0,0,1,0,0,0,0
10,22,35.01,13.62,0.49999999999999994,-0.8660254037844387,3.583796677660784,0,0,0,1,0,0,0,0,0,0,0
30,76,104.34,24.98,-0.8660254037844384,-0.5000000000000004,4.657193214055243,0,1,0,0,0,0,0,0,0,0,0
7,20,31.54,21.92,1.0,6.123233995736766e-17,3.482470101790892,0,0,0,0,0,0,1,0,0,0,0
4,7,4.42,30.39,-0.5000000000000004,0.8660254037844384,1.6900958154515549,0,0,0,1,0,0,0,0,0,0,0
14,33,41.47,34.24,0.8660254037844386,0.5000000000000001,3.7487979443251795,0,0,0,0,0,0,1,0,0,0,0
104,175,229.19,15.3,1.0,6.123233995736766e-17,5.438905054857684,0,0,0,0,0,0,0,0,0,1,0
9,21,32.22,35.02,-0.4999999999999997,-0.8660254037844388,3.503152104185149,0,1,0,0,0,0,0,0,0,0,0
5,16,21.04,23.99,0.49999999999999994,0.8660254037844387,3.092858984284714,0,0,1,0,0,0,0,0,0,0,0
114,166,216.84,14.19,-0.8660254037844386,0.5000000000000001,5.383760848365505,0,1,0,0,0,0,0,0,0,0,0
68,117,75.82,12.13,0.49999999999999994,-0.8660254037844387,4.341465022917759,0,0,0,0,0,0,1,0,0,0,0
3,8,8.81,32.9,0.8660254037844386,0.5000000000000001,2.2834022735772717,0,0,0,0,1,0,0,0,0,0,0
20,48,36.85,33.69,0.8660254037844386,0.5000000000000001,3.6336309798834576,0,1,0,0,0,0,0,0,0,0,0
20,46,54.84,28.44,1.2246467991473532e-16,-1.0,4.022490458454117,0,1,0,0,0,0,0,0,0,0,0
15,25,27.02,22.03,1.2246467991473532e-16,-1.0,3.332918540908861,0,0,0,0,0,0,0,0,1,0,0
29,47,29.61,42.19,-0.4999999999999997,-0.8660254037844388,3.421326752957321,0,0,0,0,0,0,0,1,0,0,0
3,11,14.9,42.72,1.0,6.123233995736766e-17,2.766319109226186,0,0,0,0,0,0,1,0,0,0,0
5,12,19.74,42.14,1.2246467991473532e-16,-1.0,3.032064202801381,0,0,0,1,0,0,0,0,0,0,0
33,105,172.53,36.36,0.8660254037844386,0.5000000000000001,5.156350495102412,0,1,0,0,0,0,0,0,0,0,0
